date,fund_id,base_fund_id,universe,method,method_label,daily_return,rebalance_date,live_start_date,live_end_date,periods_per_year,tilt_strength,growth_of_1,drawdown
2023-02-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.003120071012739878,2023-01-31,2023-02-01,2023-02-28,252,0.15,1.093586658650056,-0.08615234729967025
2023-03-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0024106421573864877,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0909504125479588,-0.08835530697669824
2023-03-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0058463765229086265,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0973285194275366,-0.08302548884617267
2023-03-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007491973055861566,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.105549675128516,-0.0761555405156964
2023-03-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0029177592152832177,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1087754028810757,-0.07345998483054772
2023-03-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.012364810700955263,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0950656049145757,-0.08491647672497826
2023-03-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0071418204833211445,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0872448429468164,-0.09145183897545339
2023-03-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.012138827938177358,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0740469648716144,-0.1024805487756778
2023-03-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0026362019950975234,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0712155601199915,-0.10484659134363417
2023-03-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010703612618757389,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0826814365067012,-0.09526521602301607
2023-03-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007527228342758643,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.090831026901753,-0.08845507071438508
2023-03-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006161344044391456,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0975520121527915,-0.08283872879313581
2023-03-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0044952308853749255,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1024857618561261,-0.078715877119937
2023-03-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0013161409088285768,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1010347352435461,-0.0799284168427139
2023-03-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009946661082757451,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1119863545953572,-0.07077677663317228
2023-03-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0029171052847699907,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.108742573323775,-0.0734874186087866
2023-03-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.013184654497254646,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.0941241855681039,-0.08570316688178936
2023-03-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009176081017615668,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1041639577382094,-0.07731350506694745
2023-03-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.012756998633877074,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.118249775838652,-0.06554279471158964
2023-03-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004510070361281879,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.123293161009172,-0.061328326966131996
2023-03-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0006751804010274136,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1225347354822506,-0.061962099682764116
2023-03-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004899635802733845,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1280347468620318,-0.05736605560204855
2023-03-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0048421098063832005,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1334968149717533,-0.05280171853604965
2023-03-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01177134562215501,2023-02-28,2023-03-01,2023-03-31,252,0.15,1.1468395977423977,-0.04165192019222619
2023-04-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00843826093235418,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.156516929515704,-0.03356512903078768
2023-04-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0032109830133997086,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1602304857310881,-0.03046192307654849
2023-04-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.012003654980959875,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1741574921801956,-0.018823922510255997
2023-04-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0007271315425598882,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1750112591286928,-0.01811047843550806
2023-04-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0010558236012557943,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1737706545095634,-0.01914718056620157
2023-04-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0011511003142129549,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1724195267403434,-0.020276240554848557
2023-04-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0004576013684652676,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1729560275201951,-0.019827917621808577
2023-04-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01013997885346474,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1848497768352941,-0.009888993433737059
2023-04-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007841491336171078,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.175558787575576,-0.017652940313574006
2023-04-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0021236293661673084,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1780552387385275,-0.015566799249855823
2023-04-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,6.797033497955477e-05,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1781353115477289,-0.015499886995435919
2023-04-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0013145951481022594,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1765865405833602,-0.01679410606729792
2023-04-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00042455068074152293,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1760870199666043,-0.017211526798876053
2023-04-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006025621533727621,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1831736752396524,-0.011289615411656184
2023-04-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0042181357578504105,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.188164462426928,-0.007119100784266141
2023-04-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0025868102485539597,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1850909064185544,-0.009687495269950941
2023-04-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.01832771741065362,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1633708951797799,-0.027837663004879776
2023-04-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00024393720297379712,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1630871057375887,-0.028074809566202785
2023-04-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0009998639192669067,2023-03-31,2023-04-03,2023-04-28,252,0.15,1.1642500345695803,-0.027103016636061295
2023-05-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0012803168292951637,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1657406434823472,-0.02585740025508998
2023-05-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005438362080178304,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1594009237715102,-0.031155140430229045
2023-05-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006851925529985809,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.151456794982431,-0.0377935932581106
2023-05-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0008255388738546284,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.152407367328253,-0.036999254464673226
2023-05-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008204837006240489,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.161862681941972,-0.029097990310667954
2023-05-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0004405447570392845,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1613508294290429,-0.02952571610063548
2023-05-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0028762486837622487,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1580104956345114,-0.03231704148232606
2023-05-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0020895069197645853,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1555908246907232,-0.03433902172028702
2023-05-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002189560535265794,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1530605886260652,-0.036453394888774304
2023-05-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00012912180166008104,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1529117033654386,-0.03657780976240976
2023-05-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0016789065186967364,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1509760723911766,-0.03819530555785666
2023-05-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.013892650556443717,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.134985964018618,-0.05155732208128849
2023-05-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0002675625897975458,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1346822842347013,-0.0518110898604669
2023-05-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0025704062867370437,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1375988787115474,-0.04937385912482983
2023-05-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00019043841484888855,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.137815521238743,-0.04919282338944764
2023-05-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004927304729437526,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.132209157439716,-0.05387774008754398
2023-05-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005576424196244545,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1258954788989595,-0.05915371915032541
2023-05-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006866113411997382,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1181649528507842,-0.06561367641789517
2023-05-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010699228062051914,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1062014510092402,-0.07561088879196232
2023-05-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00043225956982701695,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1066796171725954,-0.07521131275239867
2023-05-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005691096412049117,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.1003813967740166,-0.0804743743322972
2023-05-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0031701138883256327,2023-04-28,2023-05-01,2023-05-31,252,0.15,1.103869731122385,-0.07755937337569663
2023-06-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001383720869192819,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1053971787062096,-0.07628297303004516
2023-06-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.015790426029083978,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.122851871089328,-0.06169708764387072
2023-06-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.003586205397448623,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1188250936486923,-0.06506203461260396
2023-06-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0075859766315467736,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1103377126334852,-0.07215445216997862
2023-06-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002410769145215707,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1130144805318716,-0.06991763075174406
2023-06-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01009338852143746,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1242485681138656,-0.06052994804198242
2023-06-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0014368831599450974,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1226331542787504,-0.06187985673891361
2023-06-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0016949668528547133,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1245359802631687,-0.060289774192090695
2023-06-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006491316483253202,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1318356992078622,-0.054189817713822364
2023-06-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00010071580876010308,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1317217054600328,-0.054285075751264955
2023-06-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008820923819022965,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1417045364082303,-0.04594299644995392
2023-06-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002505467407121351,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1445650399127638,-0.04355263772302331
2023-06-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008826128720734861,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1344629615412407,-0.05199436525708734
2023-06-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0018642131290165138,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1323480807939525,-0.05376164980775666
2023-06-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004677596951833076,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1376447487250885,-0.049335528185189825
2023-06-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0037166802625105363,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1334164869417533,-0.05286884406385384
2023-06-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.000906283911587354,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1344436840689966,-0.05201047433506556
2023-06-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0003054145395213121,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1340972084736138,-0.05230000411951763
2023-06-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00358525626466245,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1300311793521975,-0.0556977514667687
2023-06-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0013327787212689347,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.1315372608624086,-0.05443920552347725
2023-06-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.011347317220483204,2023-05-31,2023-06-01,2023-06-30,252,0.15,1.144377173108211,-0.043709627237299986
2023-07-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0038139131704541095,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1487417282806955,-0.04006241878984185
2023-07-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0019004536170914373,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1465585979080806,-0.04188673563823475
2023-07-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008592046172360574,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1367073134955374,-0.050118889043981985
2023-07-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.013230061418709124,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1216686059228957,-0.0626858744824017
2023-07-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005201751392875406,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1275032471561,-0.057810199424428554
2023-07-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01141878040956853,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.140377959146451,-0.04705154098752096
2023-07-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0011753785889700784,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1417183349829652,-0.04593146577240559
2023-07-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0011197999850251154,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1429968311573822,-0.04486309984206449
2023-07-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004519977058466668,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1481631506121137,-0.04054590296565552
2023-07-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004060482181162961,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1435010545979853,-0.044441749230307304
2023-07-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0028130530324765074,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1467177837072624,-0.04175371319527155
2023-07-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004475585698591902,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1518500174203437,-0.03746499981831952
2023-07-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009281232664373562,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1625406054264846,-0.028531488534030425
2023-07-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007011545257843949,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1706918114955136,-0.021719993099316603
2023-07-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002869006926519129,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1673330885795137,-0.02452668521518986
2023-07-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.000848982624107275,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1683241340882633,-0.023698525320657193
2023-07-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003054325894040184,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.171892576743641,-0.020716582446154597
2023-07-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004895113648749885,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1661560293963547,-0.025510286069416743
2023-07-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004416230405558815,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1713060431110005,-0.02120671496485227
2023-07-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002672027888618618,2023-06-30,2023-07-03,2023-07-31,252,0.15,1.1681762806977003,-0.023822077919658846
2023-08-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008560174446909385,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1581764879501861,-0.032178331223888135
2023-08-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010221936113116378,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1463376818826458,-0.04207134249100719
2023-08-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0035521593979024315,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1422657077127767,-0.045474057774297916
2023-08-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.003735729117927346,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1379985124480643,-0.04903990813048742
2023-08-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010968951534208326,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1504811629771083,-0.038608872971804375
2023-08-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00461085312654533,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1451764633097639,-0.043041706255695256
2023-08-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0013446358621116811,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1467163086507763,-0.04175494581538142
2023-08-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0010118488009078894,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1455560051288864,-0.042724544924434116
2023-08-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006329570395755801,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1528068825056306,-0.03666540254340411
2023-08-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0024072946160917253,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1500317367039814,-0.03898443273335617
2023-08-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00851996710853312,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1402335041334943,-0.0471722537572562
